data;estado;cidade;tipo_local;confirmados;obitos;ultimo_registro;populacao_estimativa;city_ibge_code;confirmados_por_100k;taxa_mortalidade
2020-07-13;SE;Telha;city;51;0;False;3249;2807303;1569,71376;0,0
2020-07-13;SE;Tobias Barreto;city;185;10;False;52530;2807402;352,17971;0,0541
2020-07-13;SE;Tomar do Geru;city;76;2;False;13535;2807501;561,5072;0,0263
2020-07-13;SE;Umbaúba;city;405;16;False;25550;2807600;1585,1272;0,0395
2020-07-13;SE;;state;38221;1012;False;2318822;28;1648,29383;0,0265
2020-07-12;SE;Amparo de São Francisco;city;22;0;False;2380;2800100;924,36975;0,0
2020-07-12;SE;Aquidabã;city;221;6;False;21681;2800209;1019,32568;0,0271
2020-07-12;SE;Aracaju;city;20560;410;False;664908;2800308;3092,15711;0,0199
2020-07-12;SE;Arauá;city;118;5;False;9947;2800407;1186,28732;0,0424
2020-07-12;SE;Areia Branca;city;297;10;False;18686;2800506;1589,42524;0,0337
2020-07-12;SE;Barra dos Coqueiros;city;711;11;False;30930;2800605;2298,73909;0,0155
2020-07-12;SE;Boquim;city;150;8;False;26899;2800670;557,64155;0,0533
2020-07-12;SE;Brejo Grande;city;17;1;False;8353;2800704;203,51969;0,0588
2020-07-12;SE;Campo do Brito;city;129;3;False;18218;2801009;708,0909;0,0233
2020-07-12;SE;Canhoba;city;16;0;False;4006;2801108;399,4009;0,0
2020-07-12;SE;Canindé de São Francisco;city;95;4;False;30402;2801207;312,47944;0,0421
2020-07-12;SE;Capela;city;366;11;False;34514;2801306;1060,43924;0,0301
2020-07-12;SE;Carira;city;268;9;False;22239;2801405;1205,09016;0,0336
2020-07-12;SE;Carmópolis;city;150;6;False;16937;2801504;885,635;0,04
2020-07-12;SE;Cedro de São João;city;124;2;False;5913;2801603;2097,07424;0,0161
2020-07-12;SE;Cristinápolis;city;58;2;False;18029;2801702;321,70392;0,0345
2020-07-12;SE;Cumbe;city;12;1;False;3998;2801900;300,15008;0,0833
2020-07-12;SE;Divina Pastora;city;101;2;False;5215;2802007;1936,721;0,0198
2020-07-12;SE;Estância;city;1164;31;False;69556;2802106;1673,47174;0,0266
2020-07-12;SE;Feira Nova;city;21;1;False;5601;2802205;374,93305;0,0476
2020-07-12;SE;Frei Paulo;city;166;7;False;15556;2802304;1067,11237;0,0422
2020-07-12;SE;Gararu;city;10;1;False;11601;2802403;86,19947;0,1
2020-07-12;SE;General Maynard;city;42;4;False;3384;2802502;1241,13475;0,0952
2020-07-12;SE;Graccho Cardoso;city;35;0;False;5824;2802601;600,96154;0,0
2020-07-12;SE;Ilha das Flores;city;150;5;False;8521;2802700;1760,35677;0,0333
2020-07-12;SE;Indiaroba;city;97;7;False;18149;2802809;534,46471;0,0722
2020-07-12;SE;Itabaiana;city;1840;40;False;96142;2802908;1913,83578;0,0217
2020-07-12;SE;Itabaianinha;city;426;9;False;42166;2803005;1010,29265;0,0211
2020-07-12;SE;Itabi;city;4;0;False;4886;2803104;81,86656;0,0
2020-07-12;SE;Itaporanga d'Ajuda;city;362;18;False;34709;2803203;1042,95716;0,0497
2020-07-12;SE;Japaratuba;city;89;5;False;18907;2803302;470,72513;0,0562
2020-07-12;SE;Japoatã;city;27;5;False;13429;2803401;201,05741;0,1852
2020-07-12;SE;Lagarto;city;939;29;False;105221;2803500;892,40741;0,0309
2020-07-12;SE;Laranjeiras;city;150;9;False;30080;2803609;498,67021;0,06
2020-07-12;SE;Macambira;city;27;0;False;6961;2803708;387,87531;0,0
2020-07-12;SE;Malhada dos Bois;city;50;0;False;3699;2803807;1351,71668;0,0
2020-07-12;SE;Malhador;city;156;8;False;12653;2803906;1232,90919;0,0513
2020-07-12;SE;Maruim;city;182;10;False;17271;2804003;1053,78959;0,0549
2020-07-12;SE;Moita Bonita;city;262;2;False;11348;2804102;2308,77688;0,0076
2020-07-12;SE;Monte Alegre de Sergipe;city;107;3;False;15175;2804201;705,10708;0,028
2020-07-12;SE;Muribeca;city;37;2;False;7639;2804300;484,35659;0,0541
2020-07-12;SE;Neópolis;city;214;10;False;18703;2804409;1144,20147;0,0467
2020-07-12;SE;Nossa Senhora Aparecida;city;35;0;False;8809;2804458;397,32092;0,0
2020-07-12;SE;Nossa Senhora da Glória;city;487;6;False;37324;2804508;1304,79048;0,0123
2020-07-12;SE;Nossa Senhora das Dores;city;227;10;False;26795;2804607;847,17298;0,0441
2020-07-12;SE;Nossa Senhora de Lourdes;city;22;4;False;6496;2804706;338,66995;0,1818
2020-07-12;SE;Nossa Senhora do Socorro;city;2121;103;False;185706;2804805;1142,12788;0,0486
2020-07-12;SE;Pacatuba;city;135;3;False;14540;2804904;928,47318;0,0222
2020-07-12;SE;Pedra Mole;city;16;1;False;3285;2805000;487,0624;0,0625
2020-07-12;SE;Pedrinhas;city;48;0;False;9665;2805109;496,63735;0,0
2020-07-12;SE;Pinhão;city;19;3;False;6627;2805208;286,7059;0,1579
2020-07-12;SE;Pirambu;city;34;5;False;9359;2805307;363,28668;0,1471
2020-07-12;SE;Poço Redondo;city;86;4;False;35122;2805406;244,86077;0,0465
2020-07-12;SE;Poço Verde;city;106;6;False;23867;2805505;444,12788;0,0566
2020-07-12;SE;Porto da Folha;city;156;2;False;28693;2805604;543,68661;0,0128
2020-07-12;SE;Propriá;city;619;10;False;29692;2805703;2084,73663;0,0162
2020-07-12;SE;Riachão do Dantas;city;158;6;False;19809;2805802;797,61724;0,038
2020-07-12;SE;Riachuelo;city;81;4;False;10284;2805901;787,63127;0,0494
2020-07-12;SE;Ribeirópolis;city;93;5;False;18773;2806008;495,39232;0,0538
2020-07-12;SE;Rosário do Catete;city;184;3;False;11008;2806107;1671,51163;0,0163
2020-07-12;SE;Salgado;city;88;4;False;20025;2806206;439,45069;0,0455
2020-07-12;SE;Santa Luzia do Itanhy;city;85;2;False;14121;2806305;601,94037;0,0235
2020-07-12;SE;Santana do São Francisco;city;93;2;False;7844;2806404;1185,61958;0,0215
2020-07-12;SE;Santa Rosa de Lima;city;20;0;False;3923;2806503;509,81392;0,0
2020-07-12;SE;Santo Amaro das Brotas;city;175;5;False;12151;2806602;1440,21068;0,0286
2020-07-12;SE;São Cristóvão;city;1251;57;False;91093;2806701;1373,32177;0,0456
2020-07-12;SE;São Domingos;city;47;2;False;11207;2806800;419,38074;0,0426
2020-07-12;SE;São Francisco;city;39;2;False;3781;2806909;1031,47316;0,0513
2020-07-12;SE;São Miguel do Aleixo;city;80;0;False;3947;2807006;2026,85584;0,0
2020-07-12;SE;Simão Dias;city;332;11;False;40606;2807105;817,61316;0,0331
2020-07-12;SE;Siriri;city;126;1;False;8970;2807204;1404,68227;0,0079
2020-07-12;SE;Telha;city;43;0;False;3249;2807303;1323,48415;0,0
2020-07-12;SE;Tobias Barreto;city;182;9;False;52530;2807402;346,46868;0,0495
2020-07-12;SE;Tomar do Geru;city;76;2;False;13535;2807501;561,5072;0,0263
2020-07-12;SE;Umbaúba;city;395;15;False;25550;2807600;1545,98826;0,038
2020-07-12;SE;;state;37631;984;False;2318822;28;1622,84988;0,0261
2020-07-11;SE;Amparo de São Francisco;city;22;0;False;2380;2800100;924,36975;0,0
2020-07-11;SE;Aquidabã;city;218;6;False;21681;2800209;1005,48868;0,0275
2020-07-11;SE;Aracaju;city;19638;398;False;664908;2800308;2953,49131;0,0203
2020-07-11;SE;Arauá;city;91;5;False;9947;2800407;914,8487;0,0549
2020-07-11;SE;Areia Branca;city;297;10;False;18686;2800506;1589,42524;0,0337
2020-07-11;SE;Barra dos Coqueiros;city;670;11;False;30930;2800605;2166,1817;0,0164
2020-07-11;SE;Boquim;city;146;8;False;26899;2800670;542,77111;0,0548
2020-07-11;SE;Brejo Grande;city;17;1;False;8353;2800704;203,51969;0,0588
2020-07-11;SE;Campo do Brito;city;128;3;False;18218;2801009;702,60182;0,0234
2020-07-11;SE;Canhoba;city;16;0;False;4006;2801108;399,4009;0,0
2020-07-11;SE;Canindé de São Francisco;city;92;4;False;30402;2801207;302,61167;0,0435
2020-07-11;SE;Capela;city;360;11;False;34514;2801306;1043,05499;0,0306
2020-07-11;SE;Carira;city;231;7;False;22239;2801405;1038,71577;0,0303
2020-07-11;SE;Carmópolis;city;150;6;False;16937;2801504;885,635;0,04
2020-07-11;SE;Cedro de São João;city;115;1;False;5913;2801603;1944,86724;0,0087
2020-07-11;SE;Cristinápolis;city;54;2;False;18029;2801702;299,51744;0,037
2020-07-11;SE;Cumbe;city;12;1;False;3998;2801900;300,15008;0,0833
2020-07-11;SE;Divina Pastora;city;100;2;False;5215;2802007;1917,54554;0,02
2020-07-11;SE;Estância;city;1082;31;False;69556;2802106;1555,58111;0,0287
2020-07-11;SE;Feira Nova;city;21;1;False;5601;2802205;374,93305;0,0476
2020-07-11;SE;Frei Paulo;city;166;7;False;15556;2802304;1067,11237;0,0422
2020-07-11;SE;Gararu;city;9;1;False;11601;2802403;77,57952;0,1111
2020-07-11;SE;General Maynard;city;42;4;False;3384;2802502;1241,13475;0,0952
2020-07-11;SE;Graccho Cardoso;city;35;0;False;5824;2802601;600,96154;0,0
2020-07-11;SE;Ilha das Flores;city;143;5;False;8521;2802700;1678,20678;0,035
2020-07-11;SE;Indiaroba;city;96;6;False;18149;2802809;528,95476;0,0625
2020-07-11;SE;Itabaiana;city;1815;38;False;96142;2802908;1887,83258;0,0209
2020-07-11;SE;Itabaianinha;city;422;9;False;42166;2803005;1000,80634;0,0213
2020-07-11;SE;Itabi;city;4;0;False;4886;2803104;81,86656;0,0
2020-07-11;SE;Itaporanga d'Ajuda;city;335;18;False;34709;2803203;965,16754;0,0537
2020-07-11;SE;Japaratuba;city;88;5;False;18907;2803302;465,43608;0,0568
2020-07-11;SE;Japoatã;city;27;5;False;13429;2803401;201,05741;0,1852
2020-07-11;SE;Lagarto;city;888;27;False;105221;2803500;843,938;0,0304
2020-07-11;SE;Laranjeiras;city;143;9;False;30080;2803609;475,39894;0,0629
2020-07-11;SE;Macambira;city;27;0;False;6961;2803708;387,87531;0,0
2020-07-11;SE;Malhada dos Bois;city;48;0;False;3699;2803807;1297,64801;0,0
2020-07-11;SE;Malhador;city;141;8;False;12653;2803906;1114,36023;0,0567
2020-07-11;SE;Maruim;city;180;9;False;17271;2804003;1042,20948;0,05
2020-07-11;SE;Moita Bonita;city;245;2;False;11348;2804102;2158,97074;0,0082
2020-07-11;SE;Monte Alegre de Sergipe;city;103;3;False;15175;2804201;678,74794;0,0291
2020-07-11;SE;Muribeca;city;37;2;False;7639;2804300;484,35659;0,0541
2020-07-11;SE;Neópolis;city;206;10;False;18703;2804409;1101,42758;0,0485
2020-07-11;SE;Nossa Senhora Aparecida;city;35;0;False;8809;2804458;397,32092;0,0
2020-07-11;SE;Nossa Senhora da Glória;city;484;4;False;37324;2804508;1296,75276;0,0083
2020-07-11;SE;Nossa Senhora das Dores;city;225;10;False;26795;2804607;839,7089;0,0444
2020-07-11;SE;Nossa Senhora de Lourdes;city;22;4;False;6496;2804706;338,66995;0,1818
2020-07-11;SE;Nossa Senhora do Socorro;city;2062;100;False;185706;2804805;1110,35723;0,0485
2020-07-11;SE;Pacatuba;city;128;3;False;14540;2804904;880,33012;0,0234
2020-07-11;SE;Pedra Mole;city;16;1;False;3285;2805000;487,0624;0,0625
2020-07-11;SE;Pedrinhas;city;47;0;False;9665;2805109;486,29074;0,0
2020-07-11;SE;Pinhão;city;19;3;False;6627;2805208;286,7059;0,1579
2020-07-11;SE;Pirambu;city;34;5;False;9359;2805307;363,28668;0,1471
2020-07-11;SE;Poço Redondo;city;86;4;False;35122;2805406;244,86077;0,0465
2020-07-11;SE;Poço Verde;city;98;6;False;23867;2805505;410,60879;0,0612
2020-07-11;SE;Porto da Folha;city;132;2;False;28693;2805604;460,04252;0,0152
2020-07-11;SE;Propriá;city;593;10;False;29692;2805703;1997,17096;0,0169
2020-07-11;SE;Riachão do Dantas;city;128;5;False;19809;2805802;646,17093;0,0391
2020-07-11;SE;Riachuelo;city;81;4;False;10284;2805901;787,63127;0,0494
2020-07-11;SE;Ribeirópolis;city;92;5;False;18773;2806008;490,06552;0,0543
2020-07-11;SE;Rosário do Catete;city;183;3;False;11008;2806107;1662,42733;0,0164
2020-07-11;SE;Salgado;city;83;4;False;20025;2806206;414,4819;0,0482
2020-07-11;SE;Santa Luzia do Itanhy;city;83;2;False;14121;2806305;587,77707;0,0241
2020-07-11;SE;Santana do São Francisco;city;84;2;False;7844;2806404;1070,8822;0,0238
2020-07-11;SE;Santa Rosa de Lima;city;20;0;False;3923;2806503;509,81392;0,0
2020-07-11;SE;Santo Amaro das Brotas;city;172;5;False;12151;2806602;1415,52136;0,0291
2020-07-11;SE;São Cristóvão;city;1201;54;False;91093;2806701;1318,43281;0,045
2020-07-11;SE;São Domingos;city;46;2;False;11207;2806800;410,45775;0,0435
2020-07-11;SE;São Francisco;city;38;2;False;3781;2806909;1005,02513;0,0526
2020-07-11;SE;São Miguel do Aleixo;city;80;0;False;3947;2807006;2026,85584;0,0
2020-07-11;SE;Simão Dias;city;306;11;False;40606;2807105;753,58321;0,0359
2020-07-11;SE;Siriri;city;130;1;False;8970;2807204;1449,27536;0,0077
2020-07-11;SE;Telha;city;41;0;False;3249;2807303;1261,92675;0,0
2020-07-11;SE;Tobias Barreto;city;169;9;False;52530;2807402;321,72092;0,0533
2020-07-11;SE;Tomar do Geru;city;75;2;False;13535;2807501;554,11895;0,0267
2020-07-11;SE;Umbaúba;city;393;15;False;25550;2807600;1538,16047;0,0382
2020-07-11;SE;;state;36046;954;False;2318822;28;1554,49621;0,0265
2020-07-10;SE;Amparo de São Francisco;city;22;0;False;2380;2800100;924,36975;0,0
2020-07-10;SE;Aquidabã;city;201;6;False;21681;2800209;927,07901;0,0299
2020-07-10;SE;Aracaju;city;18890;390;False;664908;2800308;2840,99454;0,0206
2020-07-10;SE;Arauá;city;87;5;False;9947;2800407;874,63557;0,0575
2020-07-10;SE;Areia Branca;city;299;10;False;18686;2800506;1600,12844;0,0334
2020-07-10;SE;Barra dos Coqueiros;city;662;11;False;30930;2800605;2140,31684;0,0166
2020-07-10;SE;Boquim;city;142;8;False;26899;2800670;527,90067;0,0563
2020-07-10;SE;Brejo Grande;city;17;1;False;8353;2800704;203,51969;0,0588
2020-07-10;SE;Campo do Brito;city;100;3;False;18218;2801009;548,90767;0,03
2020-07-10;SE;Canhoba;city;16;0;False;4006;2801108;399,4009;0,0
2020-07-10;SE;Canindé de São Francisco;city;92;4;False;30402;2801207;302,61167;0,0435
2020-07-10;SE;Capela;city;357;11;False;34514;2801306;1034,36287;0,0308
2020-07-10;SE;Carira;city;196;7;False;22239;2801405;881,33459;0,0357
2020-07-10;SE;Carmópolis;city;147;6;False;16937;2801504;867,9223;0,0408
2020-07-10;SE;Cedro de São João;city;103;1;False;5913;2801603;1741,92457;0,0097
2020-07-10;SE;Cristinápolis;city;50;2;False;18029;2801702;277,33097;0,04
2020-07-10;SE;Cumbe;city;11;1;False;3998;2801900;275,13757;0,0909
2020-07-10;SE;Divina Pastora;city;100;2;False;5215;2802007;1917,54554;0,02
2020-07-10;SE;Estância;city;1045;31;False;69556;2802106;1502,38657;0,0297
2020-07-10;SE;Feira Nova;city;17;1;False;5601;2802205;303,51723;0,0588
2020-07-10;SE;Frei Paulo;city;162;6;False;15556;2802304;1041,39882;0,037
2020-07-10;SE;Gararu;city;9;1;False;11601;2802403;77,57952;0,1111
2020-07-10;SE;General Maynard;city;41;4;False;3384;2802502;1211,58392;0,0976
2020-07-10;SE;Graccho Cardoso;city;33;0;False;5824;2802601;566,62088;0,0
2020-07-10;SE;Ilha das Flores;city;133;5;False;8521;2802700;1560,84967;0,0376
2020-07-10;SE;Indiaroba;city;95;6;False;18149;2802809;523,44482;0,0632
2020-07-10;SE;Itabaiana;city;1776;37;False;96142;2802908;1847,26758;0,0208
2020-07-10;SE;Itabaianinha;city;403;9;False;42166;2803005;955,74634;0,0223
2020-07-10;SE;Itabi;city;4;0;False;4886;2803104;81,86656;0,0
2020-07-10;SE;Itaporanga d'Ajuda;city;325;18;False;34709;2803203;936,35656;0,0554
2020-07-10;SE;Japaratuba;city;88;5;False;18907;2803302;465,43608;0,0568
2020-07-10;SE;Japoatã;city;26;5;False;13429;2803401;193,61084;0,1923
2020-07-10;SE;Lagarto;city;829;25;False;105221;2803500;787,86554;0,0302
2020-07-10;SE;Laranjeiras;city;142;8;False;30080;2803609;472,07447;0,0563
2020-07-10;SE;Macambira;city;25;0;False;6961;2803708;359,1438;0,0
2020-07-10;SE;Malhada dos Bois;city;47;0;False;3699;2803807;1270,61368;0,0
2020-07-10;SE;Malhador;city;155;8;False;12653;2803906;1225,00593;0,0516
2020-07-10;SE;Maruim;city;179;9;False;17271;2804003;1036,41943;0,0503
2020-07-10;SE;Moita Bonita;city;244;2;False;11348;2804102;2150,15862;0,0082
2020-07-10;SE;Monte Alegre de Sergipe;city;61;3;False;15175;2804201;401,97694;0,0492
2020-07-10;SE;Muribeca;city;36;2;False;7639;2804300;471,26587;0,0556
2020-07-10;SE;Neópolis;city;202;10;False;18703;2804409;1080,04064;0,0495
2020-07-10;SE;Nossa Senhora Aparecida;city;35;0;False;8809;2804458;397,32092;0,0
2020-07-10;SE;Nossa Senhora da Glória;city;480;4;False;37324;2804508;1286,03579;0,0083
2020-07-10;SE;Nossa Senhora das Dores;city;221;10;False;26795;2804607;824,78074;0,0452
2020-07-10;SE;Nossa Senhora de Lourdes;city;22;4;False;6496;2804706;338,66995;0,1818
2020-07-10;SE;Nossa Senhora do Socorro;city;2028;95;False;185706;2804805;1092,04872;0,0468
2020-07-10;SE;Pacatuba;city;115;3;False;14540;2804904;790,9216;0,0261
2020-07-10;SE;Pedra Mole;city;15;1;False;3285;2805000;456,621;0,0667
2020-07-10;SE;Pedrinhas;city;47;0;False;9665;2805109;486,29074;0,0
2020-07-10;SE;Pinhão;city;20;3;False;6627;2805208;301,79568;0,15
2020-07-10;SE;Pirambu;city;35;5;False;9359;2805307;373,97158;0,1429
2020-07-10;SE;Poço Redondo;city;86;4;False;35122;2805406;244,86077;0,0465
2020-07-10;SE;Poço Verde;city;95;5;False;23867;2805505;398,03913;0,0526
2020-07-10;SE;Porto da Folha;city;131;2;False;28693;2805604;456,55735;0,0153
2020-07-10;SE;Propriá;city;552;9;False;29692;2805703;1859,08662;0,0163
2020-07-10;SE;Riachão do Dantas;city;122;5;False;19809;2805802;615,88167;0,041
2020-07-10;SE;Riachuelo;city;77;4;False;10284;2805901;748,7359;0,0519
2020-07-10;SE;Ribeirópolis;city;89;5;False;18773;2806008;474,08512;0,0562
2020-07-10;SE;Rosário do Catete;city;171;2;False;11008;2806107;1553,4157;0,0117
2020-07-10;SE;Salgado;city;85;4;False;20025;2806206;424,46941;0,0471
2020-07-10;SE;Santa Luzia do Itanhy;city;75;2;False;14121;2806305;531,12386;0,0267
2020-07-10;SE;Santana do São Francisco;city;71;2;False;7844;2806404;905,15043;0,0282
2020-07-10;SE;Santa Rosa de Lima;city;19;0;False;3923;2806503;484,32322;0,0
2020-07-10;SE;Santo Amaro das Brotas;city;165;4;False;12151;2806602;1357,91293;0,0242
2020-07-10;SE;São Cristóvão;city;1166;53;False;91093;2806701;1280,01054;0,0455
2020-07-10;SE;São Domingos;city;44;2;False;11207;2806800;392,61176;0,0455
2020-07-10;SE;São Francisco;city;37;2;False;3781;2806909;978,5771;0,0541
2020-07-10;SE;São Miguel do Aleixo;city;67;0;False;3947;2807006;1697,49177;0,0
2020-07-10;SE;Simão Dias;city;281;11;False;40606;2807105;692,01596;0,0391
2020-07-10;SE;Siriri;city;121;1;False;8970;2807204;1348,94091;0,0083
2020-07-10;SE;Telha;city;41;0;False;3249;2807303;1261,92675;0,0
2020-07-10;SE;Tobias Barreto;city;166;9;False;52530;2807402;316,0099;0,0542
2020-07-10;SE;Tomar do Geru;city;71;2;False;13535;2807501;524,56594;0,0282
2020-07-10;SE;Umbaúba;city;394;15;False;25550;2807600;1542,07436;0,0381
2020-07-10;SE;;state;34713;931;False;2318822;28;1497,01012;0,0268
2020-07-09;SE;Amparo de São Francisco;city;20;0;False;2380;2800100;840,33613;0,0
2020-07-09;SE;Aquidabã;city;187;6;False;21681;2800209;862,50634;0,0321
2020-07-09;SE;Aracaju;city;18369;380;False;664908;2800308;2762,63784;0,0207
2020-07-09;SE;Arauá;city;67;6;False;9947;2800407;673,56992;0,0896
2020-07-09;SE;Areia Branca;city;271;10;False;18686;2800506;1450,28363;0,0369
2020-07-09;SE;Barra dos Coqueiros;city;643;10;False;30930;2800605;2078,88781;0,0156
2020-07-09;SE;Boquim;city;137;8;False;26899;2800670;509,31261;0,0584
2020-07-09;SE;Brejo Grande;city;16;1;False;8353;2800704;191,54795;0,0625
2020-07-09;SE;Campo do Brito;city;84;3;False;18218;2801009;461,08245;0,0357
2020-07-09;SE;Canhoba;city;16;0;False;4006;2801108;399,4009;0,0
2020-07-09;SE;Canindé de São Francisco;city;87;4;False;30402;2801207;286,16538;0,046
2020-07-09;SE;Capela;city;353;10;False;34514;2801306;1022,77337;0,0283
2020-07-09;SE;Carira;city;184;7;False;22239;2801405;827,37533;0,038
2020-07-09;SE;Carmópolis;city;138;6;False;16937;2801504;814,7842;0,0435
2020-07-09;SE;Cedro de São João;city;100;1;False;5913;2801603;1691,18891;0,01
2020-07-09;SE;Cristinápolis;city;47;2;False;18029;2801702;260,69111;0,0426
2020-07-09;SE;Cumbe;city;8;1;False;3998;2801900;200,10005;0,125
2020-07-09;SE;Divina Pastora;city;83;2;False;5215;2802007;1591,5628;0,0241
2020-07-09;SE;Estância;city;995;31;False;69556;2802106;1430,50204;0,0312
2020-07-09;SE;Feira Nova;city;15;1;False;5601;2802205;267,80932;0,0667
2020-07-09;SE;Frei Paulo;city;157;5;False;15556;2802304;1009,25688;0,0318
2020-07-09;SE;Gararu;city;9;1;False;11601;2802403;77,57952;0,1111
2020-07-09;SE;General Maynard;city;41;4;False;3384;2802502;1211,58392;0,0976
2020-07-09;SE;Graccho Cardoso;city;33;0;False;5824;2802601;566,62088;0,0
2020-07-09;SE;Ilha das Flores;city;128;5;False;8521;2802700;1502,17111;0,0391
2020-07-09;SE;Indiaroba;city;88;4;False;18149;2802809;484,8752;0,0455
2020-07-09;SE;Itabaiana;city;1672;34;False;96142;2802908;1739,09426;0,0203
2020-07-09;SE;Itabaianinha;city;382;8;False;42166;2803005;905,94318;0,0209
2020-07-09;SE;Itabi;city;3;0;False;4886;2803104;61,39992;0,0
2020-07-09;SE;Itaporanga d'Ajuda;city;287;18;False;34709;2803203;826,87487;0,0627
2020-07-09;SE;Japaratuba;city;85;5;False;18907;2803302;449,56894;0,0588
2020-07-09;SE;Japoatã;city;25;5;False;13429;2803401;186,16427;0,2
2020-07-09;SE;Lagarto;city;806;23;False;105221;2803500;766,00679;0,0285
2020-07-09;SE;Laranjeiras;city;135;7;False;30080;2803609;448,80319;0,0519
2020-07-09;SE;Macambira;city;23;0;False;6961;2803708;330,4123;0,0
2020-07-09;SE;Malhada dos Bois;city;47;0;False;3699;2803807;1270,61368;0,0
2020-07-09;SE;Malhador;city;148;8;False;12653;2803906;1169,68308;0,0541
2020-07-09;SE;Maruim;city;178;9;False;17271;2804003;1030,62938;0,0506
2020-07-09;SE;Moita Bonita;city;244;2;False;11348;2804102;2150,15862;0,0082
2020-07-09;SE;Monte Alegre de Sergipe;city;60;3;False;15175;2804201;395,38715;0,05
2020-07-09;SE;Muribeca;city;33;2;False;7639;2804300;431,99372;0,0606
2020-07-09;SE;Neópolis;city;197;10;False;18703;2804409;1053,30696;0,0508
2020-07-09;SE;Nossa Senhora Aparecida;city;35;0;False;8809;2804458;397,32092;0,0
2020-07-09;SE;Nossa Senhora da Glória;city;470;3;False;37324;2804508;1259,24338;0,0064
2020-07-09;SE;Nossa Senhora das Dores;city;217;10;False;26795;2804607;809,85258;0,0461
2020-07-09;SE;Nossa Senhora de Lourdes;city;22;4;False;6496;2804706;338,66995;0,1818
2020-07-09;SE;Nossa Senhora do Socorro;city;1979;92;False;185706;2804805;1065,66293;0,0465
2020-07-09;SE;Pacatuba;city;113;3;False;14540;2804904;777,16644;0,0265
2020-07-09;SE;Pedra Mole;city;15;1;False;3285;2805000;456,621;0,0667
2020-07-09;SE;Pedrinhas;city;26;0;False;9665;2805109;269,0119;0,0
2020-07-09;SE;Pinhão;city;17;3;False;6627;2805208;256,52633;0,1765
2020-07-09;SE;Pirambu;city;31;5;False;9359;2805307;331,23197;0,1613
2020-07-09;SE;Poço Redondo;city;85;3;False;35122;2805406;242,01355;0,0353
2020-07-09;SE;Poço Verde;city;93;5;False;23867;2805505;389,65936;0,0538
2020-07-09;SE;Porto da Folha;city;123;2;False;28693;2805604;428,67598;0,0163
2020-07-09;SE;Propriá;city;495;8;False;29692;2805703;1667,11572;0,0162
2020-07-09;SE;Riachão do Dantas;city;113;5;False;19809;2805802;570,44778;0,0442
2020-07-09;SE;Riachuelo;city;68;4;False;10284;2805901;661,22131;0,0588
2020-07-09;SE;Ribeirópolis;city;86;5;False;18773;2806008;458,10472;0,0581
2020-07-09;SE;Rosário do Catete;city;152;2;False;11008;2806107;1380,81395;0,0132
2020-07-09;SE;Salgado;city;80;4;False;20025;2806206;399,50062;0,05
2020-07-09;SE;Santa Luzia do Itanhy;city;75;2;False;14121;2806305;531,12386;0,0267
2020-07-09;SE;Santana do São Francisco;city;57;2;False;7844;2806404;726,67007;0,0351
2020-07-09;SE;Santa Rosa de Lima;city;16;0;False;3923;2806503;407,85113;0,0
2020-07-09;SE;Santo Amaro das Brotas;city;155;4;False;12151;2806602;1275,61518;0,0258
2020-07-09;SE;São Cristóvão;city;1148;52;False;91093;2806701;1260,25051;0,0453
2020-07-09;SE;São Domingos;city;38;2;False;11207;2806800;339,07379;0,0526
2020-07-09;SE;São Francisco;city;38;2;False;3781;2806909;1005,02513;0,0526
2020-07-09;SE;São Miguel do Aleixo;city;51;0;False;3947;2807006;1292,1206;0,0
2020-07-09;SE;Simão Dias;city;266;11;False;40606;2807105;655,0756;0,0414
2020-07-09;SE;Siriri;city;107;1;False;8970;2807204;1192,86511;0,0093
2020-07-09;SE;Telha;city;41;0;False;3249;2807303;1261,92675;0,0
2020-07-09;SE;Tobias Barreto;city;163;9;False;52530;2807402;310,29888;0,0552
2020-07-09;SE;Tomar do Geru;city;64;2;False;13535;2807501;472,84817;0,0312
2020-07-09;SE;Umbaúba;city;376;13;False;25550;2807600;1471,62427;0,0346
2020-07-09;SE;;state;33416;901;False;2318822;28;1441,07655;0,027
2020-07-08;SE;Amparo de São Francisco;city;16;0;False;2380;2800100;672,26891;0,0
2020-07-08;SE;Aquidabã;city;175;6;False;21681;2800209;807,15834;0,0343
2020-07-08;SE;Aracaju;city;18039;373;False;664908;2800308;2713,00691;0,0207
2020-07-08;SE;Arauá;city;62;6;False;9947;2800407;623,30351;0,0968
2020-07-08;SE;Areia Branca;city;243;8;False;18686;2800506;1300,43883;0,0329
2020-07-08;SE;Barra dos Coqueiros;city;637;10;False;30930;2800605;2059,48917;0,0157
2020-07-08;SE;Boquim;city;133;8;False;26899;2800670;494,44217;0,0602
2020-07-08;SE;Brejo Grande;city;16;1;False;8353;2800704;191,54795;0,0625
2020-07-08;SE;Campo do Brito;city;71;3;False;18218;2801009;389,72445;0,0423
2020-07-08;SE;Canhoba;city;13;0;False;4006;2801108;324,51323;0,0
2020-07-08;SE;Canindé de São Francisco;city;84;4;False;30402;2801207;276,29761;0,0476
2020-07-08;SE;Capela;city;350;9;False;34514;2801306;1014,08124;0,0257
2020-07-08;SE;Carira;city;130;7;False;22239;2801405;584,55866;0,0538
2020-07-08;SE;Carmópolis;city;137;6;False;16937;2801504;808,87997;0,0438
